pq_id,passage,question,answer,start_char
4:95-96_357,لا يستوي القاعدون من المؤمنين غير أولي الضرر والمجاهدون في سبيل الله بأموالهم وأنفسهم فضل الله المجاهدين بأموالهم وأنفسهم على القاعدين درجة وكلا وعد الله الحسنى وفضل الله المجاهدين على القاعدين أجرا عظيما. درجات منه ومغفرة ورحمة وكان الله غفورا رحيما.,ما هو فضل الجهاد في سبيل الله؟,فضل الله المجاهدين بأموالهم وأنفسهم على القاعدين درجة وكلا وعد الله الحسنى,86
4:95-96_357,لا يستوي القاعدون من المؤمنين غير أولي الضرر والمجاهدون في سبيل الله بأموالهم وأنفسهم فضل الله المجاهدين بأموالهم وأنفسهم على القاعدين درجة وكلا وعد الله الحسنى وفضل الله المجاهدين على القاعدين أجرا عظيما. درجات منه ومغفرة ورحمة وكان الله غفورا رحيما.,ما هو فضل الجهاد في سبيل الله؟,فضل الله المجاهدين على القاعدين أجرا عظيما,162
5:35-37_357,يا أيها الذين آمنوا اتقوا الله وابتغوا إليه الوسيلة وجاهدوا في سبيله لعلكم تفلحون. إن الذين كفروا لو أن لهم ما في الأرض جميعا ومثله معه ليفتدوا به من عذاب يوم القيامة ما تقبل منهم ولهم عذاب أليم. يريدون أن يخرجوا من النار وما هم بخارجين منها ولهم عذاب مقيم.,ما هو فضل الجهاد في سبيل الله؟,جاهدوا في سبيله لعلكم تفلحون,53
5:54-56_357,يا أيها الذين آمنوا من يرتد منكم عن دينه فسوف يأتي الله بقوم يحبهم ويحبونه أذلة على المؤمنين أعزة على الكافرين يجاهدون في سبيل الله ولا يخافون لومة لائم ذلك فضل الله يؤتيه من يشاء والله واسع عليم. إنما وليكم الله ورسوله والذين آمنوا الذين يقيمون الصلاة ويؤتون الزكاة وهم راكعون. ومن يتول الله ورسوله والذين آمنوا فإن حزب الله هم الغالبون.,ما هو فضل الجهاد في سبيل الله؟,يحبهم ويحبونه أذلة على المؤمنين أعزة على الكافرين,61
5:54-56_357,يا أيها الذين آمنوا من يرتد منكم عن دينه فسوف يأتي الله بقوم يحبهم ويحبونه أذلة على المؤمنين أعزة على الكافرين يجاهدون في سبيل الله ولا يخافون لومة لائم ذلك فضل الله يؤتيه من يشاء والله واسع عليم. إنما وليكم الله ورسوله والذين آمنوا الذين يقيمون الصلاة ويؤتون الزكاة وهم راكعون. ومن يتول الله ورسوله والذين آمنوا فإن حزب الله هم الغالبون.,ما هو فضل الجهاد في سبيل الله؟,لا يخافون لومة لائم,133
8:72-75_357,إن الذين آمنوا وهاجروا وجاهدوا بأموالهم وأنفسهم في سبيل الله والذين آووا ونصروا أولئك بعضهم أولياء بعض والذين آمنوا ولم يهاجروا ما لكم من ولايتهم من شيء حتى يهاجروا وإن استنصروكم في الدين فعليكم النصر إلا على قوم بينكم وبينهم ميثاق والله بما تعملون بصير. والذين كفروا بعضهم أولياء بعض إلا تفعلوه تكن فتنة في الأرض وفساد كبير. والذين آمنوا وهاجروا وجاهدوا في سبيل الله والذين آووا ونصروا أولئك هم المؤمنون حقا لهم مغفرة ورزق كريم. والذين آمنوا من بعد وهاجروا وجاهدوا معكم فأولئك منكم وأولو الأرحام بعضهم أولى ببعض في كتاب الله إن الله بكل شيء عليم.,ما هو فضل الجهاد في سبيل الله؟,مغفرة ورزق كريم,413
9:19-22_357,أجعلتم سقاية الحاج وعمارة المسجد الحرام كمن آمن بالله واليوم الآخر وجاهد في سبيل الله لا يستوون عند الله والله لا يهدي القوم الظالمين. الذين آمنوا وهاجروا وجاهدوا في سبيل الله بأموالهم وأنفسهم أعظم درجة عند الله وأولئك هم الفائزون. يبشرهم ربهم برحمة منه ورضوان وجنات لهم فيها نعيم مقيم. خالدين فيها أبدا إن الله عنده أجر عظيم.,ما هو فضل الجهاد في سبيل الله؟,أعظم درجة عند الله وأولئك هم الفائزون,193
9:19-22_357,أجعلتم سقاية الحاج وعمارة المسجد الحرام كمن آمن بالله واليوم الآخر وجاهد في سبيل الله لا يستوون عند الله والله لا يهدي القوم الظالمين. الذين آمنوا وهاجروا وجاهدوا في سبيل الله بأموالهم وأنفسهم أعظم درجة عند الله وأولئك هم الفائزون. يبشرهم ربهم برحمة منه ورضوان وجنات لهم فيها نعيم مقيم. خالدين فيها أبدا إن الله عنده أجر عظيم.,ما هو فضل الجهاد في سبيل الله؟,يبشرهم ربهم برحمة منه ورضوان وجنات لهم فيها نعيم مقيم. خالدين فيها أبدا إن الله عنده أجر عظيم,232
9:38-41_357,يا أيها الذين آمنوا ما لكم إذا قيل لكم انفروا في سبيل الله اثاقلتم إلى الأرض أرضيتم بالحياة الدنيا من الآخرة فما متاع الحياة الدنيا في الآخرة إلا قليل. إلا تنفروا يعذبكم عذابا أليما ويستبدل قوما غيركم ولا تضروه شيئا والله على كل شيء قدير. إلا تنصروه فقد نصره الله إذ أخرجه الذين كفروا ثاني اثنين إذ هما في الغار إذ يقول لصاحبه لا تحزن إن الله معنا فأنزل الله سكينته عليه وأيده بجنود لم تروها وجعل كلمة الذين كفروا السفلى وكلمة الله هي العليا والله عزيز حكيم. انفروا خفافا وثقالا وجاهدوا بأموالكم وأنفسكم في سبيل الله ذلكم خير لكم إن كنتم تعلمون.,ما هو فضل الجهاد في سبيل الله؟,ذلكم خير لكم,517
9:86-89_357,وإذا أنزلت سورة أن آمنوا بالله وجاهدوا مع رسوله استأذنك أولو الطول منهم وقالوا ذرنا نكن مع القاعدين. رضوا بأن يكونوا مع الخوالف وطبع على قلوبهم فهم لا يفقهون. لكن الرسول والذين آمنوا معه جاهدوا بأموالهم وأنفسهم وأولئك لهم الخيرات وأولئك هم المفلحون. أعد الله لهم جنات تجري من تحتها الأنهار خالدين فيها ذلك الفوز العظيم.,ما هو فضل الجهاد في سبيل الله؟,أولئك لهم الخيرات وأولئك هم المفلحون,212
29:61-69_357,ولئن سألتهم من خلق السماوات والأرض وسخر الشمس والقمر ليقولن الله فأنى يؤفكون. الله يبسط الرزق لمن يشاء من عباده ويقدر له إن الله بكل شيء عليم. ولئن سألتهم من نزل من السماء ماء فأحيا به الأرض من بعد موتها ليقولن الله قل الحمد لله بل أكثرهم لا يعقلون. وما هذه الحياة الدنيا إلا لهو ولعب وإن الدار الآخرة لهي الحيوان لو كانوا يعلمون. فإذا ركبوا في الفلك دعوا الله مخلصين له الدين فلما نجاهم إلى البر إذا هم يشركون. ليكفروا بما آتيناهم وليتمتعوا فسوف يعلمون. أولم يروا أنا جعلنا حرما آمنا ويتخطف الناس من حولهم أفبالباطل يؤمنون وبنعمة الله يكفرون. ومن أظلم ممن افترى على الله كذبا أو كذب بالحق لما جاءه أليس في جهنم مثوى للكافرين. والذين جاهدوا فينا لنهدينهم سبلنا وإن الله لمع المحسنين.,ما هو فضل الجهاد في سبيل الله؟,الذين جاهدوا فينا لنهدينهم سبلنا وإن الله لمع المحسنين,628
